15.0,248,60
5.0,237,87
-20.0,251,25
-32.5,369,20
-15.0,327,25
-7.5,255,23
-52.5,379,46
-5.0,369,22
10.0,317,85
-25.0,267,25
-7.5,224,78
-10.0,289,31
37.5,325,51
-10.0,285,25
-57.5,290,49
-72.5,375,20
-10.0,258,24
-5.0,305,111
0.0,316,73
-2.5,243,34
12.5,208,39
-5.0,395,99
-27.5,313,50
-12.5,237,94
10.0,221,96
-15.0,319,25
10.0,321,90
-15.0,378,29
-60.0,332,47
-10.0,288,26
2.5,323,103
-5.0,295,33
-2.5,258,51
7.5,385,24
-20.0,238,42
-25.0,243,24
-37.5,215,109
-2.5,373,41
-12.5,308,24
0.0,264,119
-22.5,324,26
10.0,256,21
-15.0,312,30
-22.5,335,77
35.0,254,37
-37.5,256,22
-17.5,298,23
0.0,345,58
15.0,203,38
0.0,242,41
-10.0,217,24
-67.5,280,39
-10.0,254,48
-35.0,243,28
2.5,360,22
-7.5,369,80
2.5,315,29
2.5,235,101
10.0,318,39
-32.5,204,62
-37.5,253,31
-20.0,359,34
-12.5,243,38
5.0,278,75
-10.0,245,88
-25.0,239,26
-10.0,283,42
-10.0,206,62
-27.5,363,114
-7.5,253,28
-15.0,209,45
-12.5,274,33
-10.0,237,83
-80.0,318,20
-30.0,256,22
-15.0,356,63
-2.5,254,72
-32.5,240,43
-10.0,241,78
-7.5,362,102
12.5,244,30
5.0,285,31
-7.5,289,48
15.0,262,27
-2.5,256,76
0.0,216,20
-5.0,238,30
-37.5,270,25
-2.5,319,113
-30.0,246,35
-55.0,312,24
-25.0,394,56
-12.5,332,69
-7.5,280,45
12.5,291,41
-70.0,234,48
7.5,254,45
-10.0,334,79
-32.5,270,21
2.5,315,53
5.0,240,94
-25.0,237,28
-22.5,362,24
-17.5,211,65
-82.5,285,49
-17.5,319,24
10.0,280,48
-20.0,270,26
-7.5,208,28
-80.0,263,62
-40.0,278,22
-27.5,209,38
7.5,294,24
-90.0,279,22
-25.0,399,28
-32.5,210,81
-12.5,369,32
-20.0,259,53
5.0,214,23
-5.0,360,24
-12.5,256,21
2.5,275,21
-10.0,295,28
-25.0,288,92
-15.0,285,47
-20.0,377,35
-30.0,212,23
-62.5,249,46
-10.0,303,23
-12.5,286,41
-10.0,256,34
-7.5,335,72
-17.5,386,44
2.5,264,55
-97.5,238,67
7.5,310,36
-37.5,255,20
5.0,263,69
0.0,352,22
-5.0,214,109
-15.0,210,76
2.5,282,39
-5.0,329,27
-27.5,312,94
-50.0,258,103
-2.5,344,72
-85.0,204,37
10.0,312,61
-17.5,227,103
22.5,262,80
-27.5,293,37
-20.0,243,37
40.0,239,21
-5.0,261,22
27.5,222,112
-5.0,218,100
-20.0,346,52
-15.0,363,54
-42.5,295,69
-15.0,246,31
-35.0,241,114
17.5,349,110
-2.5,224,21
30.0,211,68
2.5,205,37
-27.5,292,21
-50.0,273,20
5.0,296,116
-12.5,203,83
-2.5,202,39
-20.0,269,89
10.0,308,26
5.0,212,58
27.5,246,61
2.5,361,27
-27.5,212,119
-12.5,233,63
-72.5,274,83
2.5,379,20
-95.0,208,21
-7.5,277,38
-2.5,221,89
2.5,267,42
-65.0,224,58
-17.5,367,21
12.5,304,84
42.5,213,30
-2.5,263,20
-35.0,227,48
17.5,326,110
-5.0,259,32
-10.0,206,23
2.5,279,82
-52.5,237,38
0.0,279,50
-12.5,223,38
-17.5,219,103
-20.0,366,22
7.5,315,28
2.5,230,46
-47.5,203,31
17.5,368,82
5.0,236,104
-27.5,206,20
-12.5,354,37
-12.5,347,48
-85.0,267,53
20.0,288,68
-7.5,382,36
-75.0,264,30
10.0,348,44
-5.0,228,27
-15.0,362,33
-2.5,213,33
0.0,349,86
25.0,234,38
7.5,371,45
-10.0,245,26
-62.5,286,24
-2.5,251,31
-7.5,277,64
-7.5,287,33
-7.5,333,37
-12.5,276,40
-70.0,354,23
-12.5,237,36
-47.5,288,49
-30.0,249,20
-2.5,272,22
-15.0,312,32
-22.5,319,24
-7.5,279,38
-40.0,288,41
20.0,265,54
-2.5,270,38
-37.5,211,107
0.0,218,71
0.0,259,68
5.0,291,117
42.5,222,96
-12.5,243,42
-2.5,220,84
-32.5,311,20
-25.0,244,44
-2.5,269,25
-5.0,276,89
-22.5,272,22
-25.0,204,90
-35.0,287,65
-10.0,265,38
-22.5,257,20
-30.0,256,29
7.5,298,36
-17.5,326,36
-57.5,299,24
-5.0,317,69
-15.0,332,35
0.0,349,61
-35.0,328,23
-27.5,260,45
-52.5,231,38
-20.0,376,54
17.5,282,39
-40.0,250,58
-62.5,311,23
-42.5,250,83
-17.5,362,25
-7.5,247,26
-12.5,255,27
7.5,218,33
10.0,324,54
5.0,294,24
-40.0,352,22
10.0,334,34
2.5,223,54
5.0,212,72
-2.5,266,111
-5.0,203,66
-7.5,255,72
-5.0,327,101
-7.5,264,85
30.0,278,61
-17.5,388,29
7.5,201,117
-20.0,204,48
17.5,367,21
-22.5,391,34
-10.0,265,38
-30.0,251,20
-5.0,222,94
-12.5,241,27
7.5,277,81
-80.0,282,75
-15.0,337,87
-5.0,201,22
-12.5,273,81
-30.0,321,20
-12.5,361,26
5.0,267,43
-17.5,364,21
20.0,255,72
-42.5,278,21
-27.5,345,76
-30.0,283,20
-27.5,323,61
-30.0,350,84
-15.0,232,28
-7.5,383,64
-40.0,286,56
-5.0,227,113
-5.0,257,25
-17.5,327,32
-45.0,216,73
22.5,373,35
7.5,271,62
-15.0,202,24
-17.5,204,31
-5.0,235,35
-12.5,397,24
-42.5,348,82
0.0,231,89
-17.5,278,110
-37.5,353,21
-60.0,269,27
-15.0,258,39
12.5,293,31
2.5,305,115
-77.5,316,92
-12.5,208,20
-5.0,279,55
-90.0,279,47
10.0,273,77
-17.5,237,24
-7.5,352,59
-10.0,222,97
-12.5,383,55
-27.5,202,26
10.0,250,36
0.0,241,71
-5.0,273,21
-15.0,361,29
-17.5,295,55
-25.0,260,41
-17.5,220,42
-2.5,253,113
-15.0,399,23
-15.0,348,26
-17.5,247,28
-15.0,316,26
-15.0,228,46
-5.0,230,24
2.5,360,70
-2.5,203,20
5.0,208,21
-27.5,339,26
-7.5,243,43
-22.5,293,95
-12.5,252,26
-2.5,246,52
0.0,238,76
-17.5,392,35
-55.0,274,28
-5.0,228,73
-40.0,233,45
-20.0,220,22
2.5,369,103
7.5,271,55
-67.5,347,54
7.5,346,24
-5.0,313,22
2.5,259,32
47.5,314,107
2.5,236,28
-22.5,213,21
-20.0,293,25
0.0,358,55
-15.0,258,20
5.0,219,40
-7.5,392,77
5.0,275,36
-20.0,327,71
-20.0,224,117
-7.5,239,20
-5.0,217,94
2.5,353,110
-25.0,276,23
-7.5,339,103
-10.0,251,37
-22.5,310,37
10.0,293,33
-15.0,211,40
25.0,277,25
-32.5,219,70
-17.5,218,36
7.5,357,21
-55.0,372,22
-87.5,230,38
-30.0,399,31
-15.0,273,30
-22.5,323,40
-12.5,207,86
-27.5,226,50
12.5,369,53
-55.0,382,69
-22.5,338,39
5.0,255,39
-17.5,263,92
-45.0,295,67
-47.5,388,80
-15.0,247,73
-35.0,230,32
-75.0,338,33
5.0,227,67
0.0,242,23
0.0,276,31
-20.0,251,25
-70.0,346,34
-15.0,328,34
-10.0,256,98
-5.0,225,25
-15.0,218,55
-2.5,223,107
2.5,239,22
-27.5,207,22
-52.5,230,79
-30.0,274,50
-25.0,296,48
-5.0,313,35
-62.5,320,103
2.5,332,105
-12.5,320,57
-95.0,245,30
-15.0,349,25
10.0,264,25
-70.0,389,32
-10.0,264,75
-15.0,278,61
-77.5,219,23
12.5,373,105
-22.5,277,43
-10.0,337,81
5.0,238,110
-12.5,364,46
82.5,207,69
-10.0,259,61
-17.5,285,21
-52.5,265,28
-27.5,300,25
-32.5,258,37
-47.5,216,22
-25.0,242,31
-82.5,246,94
12.5,251,107
-12.5,343,35
-22.5,326,30
-2.5,340,38
5.0,248,29
5.0,217,22
-5.0,346,54
-22.5,204,99
-15.0,248,25
25.0,242,29
-12.5,240,31
-50.0,348,34
-52.5,320,50
-20.0,291,20
-65.0,204,35
-90.0,210,34
10.0,247,107
-17.5,338,33
-5.0,248,90
-2.5,221,74
-27.5,398,104
-17.5,331,75
-30.0,383,64
-97.5,392,26
-7.5,247,88
-5.0,222,104
-22.5,266,23
2.5,220,52
-17.5,320,53
-15.0,202,21
-15.0,271,101
-35.0,253,65
-15.0,244,84
-17.5,228,37
-35.0,364,27
-7.5,350,46
27.5,254,75
-27.5,257,53
-15.0,284,62
-10.0,307,23
-2.5,294,106
-15.0,281,95
-25.0,390,104
-17.5,301,37
-7.5,253,35
2.5,355,110
-2.5,370,43
20.0,275,45
-20.0,358,21
-30.0,350,26
-20.0,374,34
-30.0,290,100
-7.5,236,101
-25.0,250,76
-90.0,234,26
-65.0,371,29
-7.5,357,39
-2.5,265,31
17.5,376,82
-15.0,343,39
-45.0,217,23
-52.5,321,89
-42.5,289,22
-32.5,378,115
-15.0,311,115
-12.5,371,92
-2.5,273,84
-20.0,267,20
-27.5,340,84
-92.5,255,69
12.5,269,92
7.5,273,49
-15.0,381,37
5.0,261,56
-7.5,279,85
-2.5,222,60
0.0,291,29
-65.0,270,31
-20.0,244,27
-92.5,393,24
-25.0,266,61
-2.5,223,75
-20.0,261,26
0.0,277,23
-7.5,248,72
10.0,253,66
-2.5,208,36
0.0,297,51
-27.5,231,21
20.0,207,24
-15.0,263,94
-10.0,208,31
22.5,398,61
-10.0,280,115
-22.5,226,52
-2.5,297,46
0.0,295,116
10.0,276,55
-15.0,269,22
-25.0,282,93
-5.0,339,44
-10.0,256,40
2.5,238,52
-5.0,316,27
0.0,306,105
5.0,229,22
-2.5,266,86
-37.5,253,108
-45.0,216,21
-5.0,245,63
-2.5,284,34
-20.0,228,20
-10.0,361,34
-7.5,288,22
-2.5,362,87
-15.0,297,37
-25.0,266,58
-17.5,339,106
-12.5,388,51
5.0,227,37
-10.0,256,24
-62.5,391,66
-5.0,306,52
-42.5,324,31
-45.0,276,45
10.0,336,52
12.5,336,79
-20.0,336,36
-50.0,283,27
-47.5,255,66
-2.5,211,111
-55.0,244,40
-15.0,230,25
-20.0,330,24
-32.5,203,21
-12.5,269,72
-17.5,319,40
-25.0,275,23
-25.0,366,25
-15.0,282,59
-37.5,377,41
-92.5,305,35
-15.0,296,52
-7.5,319,45
-12.5,204,72
20.0,283,58
-15.0,202,53
-22.5,381,70
-75.0,224,61
-12.5,268,28
-7.5,368,27
-32.5,216,32
-50.0,313,35
0.0,342,102
37.5,223,38
-57.5,227,111
-87.5,259,20
-25.0,226,26
-7.5,228,27
-5.0,242,23
-65.0,234,24
-10.0,290,57
0.0,285,44
-15.0,268,50
-17.5,210,20
-10.0,254,44
-2.5,373,71
-15.0,371,21
-25.0,315,73
0.0,288,33
0.0,347,113
-10.0,271,30
-2.5,330,96
-35.0,342,105
0.0,380,34
2.5,274,34
-7.5,315,20
-12.5,221,105
-45.0,305,73
10.0,253,61
-2.5,370,58
-20.0,296,58
-32.5,242,51
-7.5,352,23
2.5,208,22
-42.5,243,27
0.0,247,81
-15.0,311,22
-10.0,218,21
-5.0,250,71
5.0,394,52
20.0,294,44
-62.5,240,53
5.0,333,40
-17.5,307,20
-10.0,232,64
-27.5,326,27
-22.5,205,25
-25.0,275,40
10.0,304,44
-10.0,303,48
-2.5,340,54
-2.5,278,52
72.5,292,32
-2.5,349,22
-50.0,268,24
-37.5,268,20
-15.0,314,20
-7.5,327,23
-12.5,387,41
-37.5,381,36
-12.5,383,97
-2.5,306,28
25.0,243,49
-15.0,311,24
5.0,350,28
-57.5,282,86
-2.5,219,94
-20.0,240,20
-2.5,272,29
7.5,337,111
-20.0,286,33
-7.5,280,85
-10.0,229,46
10.0,346,31
-37.5,321,82
-15.0,355,28
22.5,377,67
-7.5,232,93
-17.5,371,23
-10.0,240,31
-10.0,244,75
2.5,299,114
-22.5,295,27
-50.0,218,20
-2.5,240,93
-2.5,392,104
-60.0,263,59
7.5,370,30
-60.0,201,32
-52.5,293,27
-2.5,229,99
0.0,236,25
-10.0,354,28
15.0,207,47
2.5,237,46
-27.5,264,29
-10.0,331,35
-87.5,286,94
-35.0,202,21
-12.5,211,62
-10.0,289,60
-10.0,293,35
-55.0,343,66
-17.5,227,71
-70.0,346,24
-2.5,370,28
2.5,229,60
2.5,268,110
-10.0,250,82
-97.5,206,20
-55.0,239,36
-15.0,244,45
0.0,279,36
-12.5,234,47
-10.0,210,34
50.0,285,117
-22.5,367,22
-80.0,281,40
-27.5,336,25
-25.0,270,30
7.5,388,24
7.5,280,56
-15.0,274,119
-17.5,230,22
0.0,230,55
-20.0,262,23
-25.0,394,24
-5.0,289,45
-7.5,348,37
-17.5,368,21
7.5,315,26
-22.5,247,22
-32.5,264,27
-5.0,322,20
10.0,208,55
-12.5,335,55
-7.5,244,40
-25.0,327,113
57.5,397,24
-52.5,222,73
-5.0,247,29
-10.0,259,93
-17.5,250,24
-95.0,382,51
-22.5,280,24
-60.0,313,47
77.5,318,112
-5.0,207,116
-5.0,232,70
-15.0,283,26
-5.0,232,23
-5.0,202,22
-20.0,262,26
-80.0,224,29
-35.0,314,29
-30.0,295,25
5.0,255,26
7.5,268,89
-20.0,253,27
-90.0,367,29
5.0,291,62
-7.5,279,35
-15.0,333,21
0.0,382,36
-30.0,349,20
-55.0,230,56
-37.5,235,34
-50.0,382,38
-5.0,334,25
-25.0,250,47
-15.0,256,32
-27.5,275,42
-15.0,221,38
-17.5,277,52
-37.5,294,99
10.0,382,62
-10.0,342,108
-7.5,277,67
7.5,397,104
-47.5,243,20
-42.5,399,34
-22.5,208,98
0.0,237,102
-30.0,254,114
-7.5,350,21
-22.5,205,70
-62.5,235,65
-32.5,339,26
-50.0,235,44
-22.5,207,21
-10.0,236,41
-25.0,267,25
-22.5,328,46
2.5,375,97
0.0,304,22
0.0,224,20
-5.0,245,83
5.0,267,36
30.0,237,96
-2.5,396,55
-7.5,280,74
-97.5,219,25
-27.5,227,40
-15.0,275,28
-10.0,351,46
-2.5,385,65
-55.0,348,26
-12.5,232,38
-12.5,342,26
-85.0,310,106
0.0,253,57
-12.5,269,29
30.0,246,53
-27.5,264,27
15.0,205,58
5.0,324,35
0.0,333,44
-2.5,265,35
-7.5,213,31
-15.0,266,44
12.5,303,55
7.5,306,104
-2.5,332,25
-97.5,354,22
-2.5,203,22
-20.0,225,86
-2.5,230,68
-15.0,264,59
-22.5,358,50
-5.0,270,33
-35.0,226,90
-10.0,282,49
-30.0,325,29
-35.0,225,55
-95.0,299,91
-7.5,217,37
0.0,247,31
-30.0,288,22
0.0,239,66
-12.5,369,74
5.0,275,39
-7.5,382,28
5.0,301,31
-65.0,284,99
-22.5,245,85
-12.5,249,54
5.0,317,22
-22.5,248,24
15.0,209,49
0.0,243,42
-5.0,399,69
-40.0,305,107
-12.5,263,28
-22.5,306,43
-40.0,215,20
-7.5,214,22
0.0,210,34
-2.5,368,84
2.5,256,25
-27.5,269,32
-30.0,284,110
-12.5,331,84
-30.0,284,32
-7.5,218,81
-10.0,336,28
-95.0,203,108
-22.5,318,20
-10.0,237,94
-90.0,234,23
2.5,372,25
-5.0,310,25
-35.0,291,20
5.0,241,26
-7.5,382,84
-17.5,285,48
-10.0,250,113
7.5,244,24
-82.5,208,26
2.5,386,111
-32.5,230,23
-50.0,262,50
7.5,247,23
-50.0,219,36
-45.0,343,21
-12.5,357,29
-17.5,208,70
2.5,204,52
-35.0,241,66
-45.0,235,66
-10.0,249,38
-15.0,293,21
0.0,239,91
0.0,292,29
-2.5,265,70
-10.0,212,96
2.5,274,24
-20.0,267,97
-10.0,210,21
-27.5,214,84
-25.0,241,100
30.0,282,31
5.0,239,23
-2.5,343,60
-15.0,235,46
-40.0,219,54
-7.5,208,39
-7.5,382,38
-10.0,205,25
-12.5,369,81
-37.5,250,20
-12.5,324,62
-35.0,257,28
25.0,306,35
-5.0,255,20
-20.0,286,25
-7.5,293,25
-12.5,201,102
50.0,263,20
2.5,275,67
-15.0,273,23
-10.0,312,59
5.0,236,34
-27.5,360,67
-2.5,278,73
-20.0,281,27
-2.5,226,20
-10.0,384,56
7.5,360,73
27.5,373,33
-7.5,223,36
20.0,235,77
-45.0,295,71
0.0,340,62
-20.0,316,24
-17.5,284,44
10.0,313,50
-15.0,325,46
-20.0,344,28
0.0,261,20
5.0,312,44
-22.5,357,20
-5.0,217,101
-5.0,258,86
-7.5,253,82
-25.0,298,54
-47.5,376,55
27.5,287,38
-65.0,391,24
-7.5,244,39
-7.5,334,46
-7.5,388,58
-27.5,209,118
0.0,312,24
-27.5,297,21
7.5,270,89
-22.5,330,54
32.5,319,27
-15.0,237,55
-72.5,318,41
-12.5,280,111
-7.5,290,118
-12.5,276,20
-27.5,281,55
22.5,290,110
-10.0,396,33
-95.0,227,76
-10.0,383,76
-12.5,359,26
-15.0,307,49
-10.0,210,97
-40.0,357,49
-42.5,226,46
25.0,269,89
-40.0,368,26
-47.5,288,34
-15.0,321,68
15.0,241,46
-40.0,268,28
-17.5,355,28
-7.5,379,21
-95.0,247,39
-5.0,248,101
-30.0,205,35
-10.0,354,87
-92.5,312,21
-2.5,243,32
-32.5,210,58
-5.0,275,33
-17.5,305,21
0.0,207,27
-17.5,299,22
-12.5,268,29
77.5,298,27
0.0,280,79
-35.0,212,94
12.5,237,36
-20.0,217,73
-10.0,362,99
-17.5,374,31
-62.5,236,78
-55.0,236,85
-20.0,359,97
-30.0,385,32
-25.0,256,34
-10.0,352,113
72.5,276,67
-90.0,251,36
5.0,335,96
30.0,379,44
-5.0,209,87
-82.5,235,22
-12.5,230,67
-20.0,326,22
-7.5,233,107
-55.0,251,43
17.5,284,101
-50.0,363,31
-35.0,374,26
-2.5,306,34
-22.5,280,25
5.0,213,81
7.5,294,63
-20.0,247,54
-55.0,284,45
5.0,220,61
-7.5,356,59
10.0,209,102
-92.5,366,70
20.0,375,54
-12.5,318,45
-2.5,353,101
10.0,309,35
-5.0,202,61
-30.0,248,54
5.0,283,43
5.0,377,32
-10.0,281,105
22.5,214,32
-5.0,254,36
-20.0,209,91
-62.5,359,44
-12.5,240,34
-5.0,330,98
-10.0,336,42
-15.0,317,110
-2.5,246,48
7.5,254,81
-55.0,262,46
-22.5,266,116
-5.0,383,23
2.5,304,111
-5.0,258,61
7.5,215,40
-10.0,247,73
-30.0,340,40
5.0,295,25
2.5,266,63
-20.0,278,26
7.5,373,33
-10.0,354,82
-35.0,368,98
-97.5,261,61
-20.0,243,28
-37.5,205,38
-10.0,242,44
-30.0,392,27
-77.5,209,27
77.5,247,89
-30.0,333,41
-17.5,305,25
-5.0,357,31
-12.5,253,70
15.0,273,24
-15.0,258,66
-20.0,346,72
0.0,236,22
-32.5,235,91
15.0,314,29
-12.5,220,90
10.0,302,23
2.5,316,27
12.5,304,78
-5.0,294,34
5.0,201,25
-7.5,298,74
-22.5,255,73
-32.5,343,115
-5.0,295,22
-25.0,264,46
-20.0,228,21
-17.5,279,68
0.0,269,75
-12.5,237,58
-32.5,233,23
-15.0,235,66
-12.5,279,62
-7.5,295,30
0.0,324,39
10.0,204,44
-47.5,219,20
5.0,246,28
-7.5,385,31
-72.5,280,101
-32.5,263,95
-92.5,236,58
-7.5,272,45
-40.0,219,40
-10.0,362,64
12.5,247,96
-10.0,278,66
-27.5,282,31
-2.5,314,64
-7.5,329,32
7.5,389,21
-2.5,334,55
-92.5,281,28
-12.5,257,99
-70.0,330,27
5.0,291,72
-25.0,210,24
-27.5,288,64
-50.0,368,22
-2.5,216,23
-15.0,260,97
-12.5,374,35
-20.0,225,30
-25.0,323,51
25.0,216,32
-15.0,239,59
-47.5,393,56
10.0,228,115
-40.0,270,20
